Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Daily Return %,Daily Return
2021-04-29,1.89998197555542,1.9001410007476809,1.0661840438842771,1.085116982460022,432648,0.0,0.0,,-0.4288803807505538
2021-04-30,1.0849430561065674,1.527601957321167,1.0608789920806885,1.5239750146865845,121297,0.0,0.0,,0.4046589875007169
2021-05-01,1.523926019668579,2.2229790687561035,1.4320720434188845,2.220076084136963,164723,0.0,0.0,,0.4568135562248496
2021-05-03,1.876695990562439,2.0196120738983154,1.733793020248413,1.9067130088806152,91207,0.0,0.0,1.59946088599999,0.0159946088599998
2021-05-04,1.9130359888076784,2.011445999145508,1.7462029457092283,1.956614971160889,123136,0.0,0.0,2.278001177613577,0.0227800117761357
2021-05-07,2.092504978179932,2.108772993087769,1.828444004058838,1.861246943473816,9668,0.0,0.0,-11.051731638280984,-0.1105173163828098
2021-05-08,1.86141300201416,2.202725887298584,1.855288028717041,2.06542706489563,39391,0.0,0.0,10.960171797484737,0.1096017179748473
2021-05-09,2.065459012985229,2.2254700660705566,1.9528939723968504,1.9620640277862549,68012,0.0,0.0,-5.005908350102592,-0.0500590835010259
2021-05-10,1.961491942405701,2.0009069442749023,1.7523679733276367,1.878167986869812,36033,0.0,0.0,-4.247988673035026,-0.0424798867303502
2021-05-11,1.8773139715194704,1.909235000610352,1.5847560167312622,1.8914940357208248,45030,0.0,0.0,0.7553379145139573,0.0075533791451395
2021-05-12,1.8899519443511963,1.961066007614136,1.7434840202331543,1.7434840202331543,12269,0.0,0.0,-7.749822663788583,-0.0774982266378858
2021-05-13,1.7330000400543213,1.8092000484466555,1.4937310218811035,1.5656729936599731,8914,0.0,0.0,-9.655340018867124,-0.0965534001886712
2021-05-14,1.5634820461273191,1.882385015487671,1.5585370063781738,1.839553952217102,47509,0.0,0.0,,0.1765750408030598
2021-05-15,1.8408889770507808,1.8635129928588867,1.5193439722061155,1.5198240280151367,7527,0.0,0.0,,-0.1744075569130791
2021-05-16,1.516860008239746,1.590975999832153,1.4650650024414062,1.5387049913406372,8887,0.0,0.0,1.4401449693595203,0.0144014496935952
2021-05-17,1.5388580560684204,1.5392680168151855,1.255607008934021,1.2818750143051147,10281,0.0,0.0,,-0.1669959362073091
2021-05-18,1.2878830432891846,1.3971929550170898,1.2737970352172852,1.3077369928359983,10795,0.0,0.0,1.5415956945987743,0.0154159569459877
2021-05-19,1.3054850101470947,1.328361988067627,0.6908079981803894,0.861050009727478,25548,0.0,0.0,,-0.3404366936159154
2021-05-20,0.8554459810256958,0.93607097864151,0.7533900141716003,0.890064001083374,10889,0.0,0.0,4.046780372522245,0.0404678037252224
2021-05-21,0.891156017780304,1.0948729515075684,0.8522949814796448,0.9670839905738832,60134,0.0,0.0,8.520166085249697,0.0852016608524969
2021-05-22,0.967859983444214,0.9771339893341064,0.7887420058250427,0.8127189874649048,26702,0.0,0.0,-16.02928095314226,-0.1602928095314225
2021-05-23,0.8132020235061646,0.8374459743499756,0.5272539854049683,0.563651978969574,113828,0.0,0.0,,-0.3068733688839608
2021-05-24,0.5632550120353699,1.0139189958572388,0.5612559914588928,0.9526180028915404,7054,0.0,0.0,,0.6912730158390855
2021-05-25,0.953549027442932,1.0661940574645996,0.9460359811782836,1.0631649494171145,63126,0.0,0.0,11.495572730867554,0.1149557273086755
2021-05-26,1.0639970302581787,1.233029007911682,0.8281769752502441,0.9911440014839172,19315,0.0,0.0,-6.847108281550721,-0.0684710828155072
2021-05-27,0.9919570088386536,0.9919739961624146,0.91287100315094,0.9131749868392944,21379,0.0,0.0,-7.942080281442257,-0.0794208028144225
2021-05-28,0.91314697265625,0.9247120022773744,0.8075230121612549,0.882157027721405,1462,0.0,0.0,-3.393752140983223,-0.0339375214098322
2021-05-29,0.882194995880127,0.8986639976501465,0.7275009751319885,0.7419080138206482,8144,0.0,0.0,-15.902037839097083,-0.1590203783909708
2021-05-30,0.7423449754714966,0.7838630080223083,0.7234209775924683,0.7468140125274658,599,0.0,0.0,0.6020162058927863,0.0060201620589278
2021-05-31,0.7465599775314331,0.7933120131492615,0.7119539976119995,0.7425550222396851,2234,0.0,0.0,-0.536454593372496,-0.0053645459337249
2021-06-01,0.7426239848136902,1.6170220375061035,0.7405850291252136,0.8247910141944885,1751,0.0,0.0,11.064419014343098,0.1106441901434309
2021-06-02,0.8254920244216919,1.0293279886245728,0.801006019115448,0.9516119956970216,10438,0.0,0.0,15.278157455692504,0.152781574556925
2021-06-03,0.9504830241203308,1.0601320266723633,0.9369810223579408,1.0464450120925903,443,0.0,0.0,10.096128551172397,0.1009612855117239
2021-06-04,1.0468850135803225,1.6264159679412842,0.9071149826049804,0.9384589791297911,87,0.0,0.0,-10.357014671526992,-0.1035701467152699
2021-06-05,0.9353659749031068,1.0485609769821167,0.9323980212211608,0.995941996574402,3728,0.0,0.0,6.476184006754164,0.0647618400675416
2021-06-06,0.9959020018577576,1.7045799493789673,0.9952219724655152,1.0742360353469849,12105,0.0,0.0,7.865636713562463,0.0786563671356246
2021-06-07,1.074368953704834,1.153967022895813,1.0630450248718262,1.146456003189087,2151,0.0,0.0,6.709710778189307,0.067097107781893
2021-06-08,1.14643394947052,1.146659016609192,0.837486982345581,0.840300977230072,70713,0.0,0.0,,-0.2670306234230374
2021-06-09,0.8397799730300903,0.9420980215072632,0.803371012210846,0.9394569993019104,102,0.0,0.0,11.869421690560907,0.118694216905609
2021-06-10,0.9404289722442628,0.9446449875831604,0.8349480032920837,0.8448349833488464,99335,0.0,0.0,-10.164934483812054,-0.1016493448381205
2021-06-11,0.845209002494812,0.8597139716148376,0.6937490105628967,0.6958709955215454,5310,0.0,0.0,,-0.1766876672307844
2021-06-12,0.6961269974708557,0.7255749702453613,0.688916027545929,0.7247179746627808,8936,0.0,0.0,4.107149599972533,0.0410714959997253
2021-06-13,0.7247869968414307,0.7376109957695007,0.7069209814071655,0.7371810078620911,3344,0.0,0.0,1.7100211613443126,0.0171002116134431
2021-06-14,0.7373260259628296,1.167255997657776,0.7258679866790771,0.74549800157547,1540,0.0,0.0,1.108325940613461,0.0110832594061346
2021-06-15,1.1670140027999878,1.179679036140442,0.9620180130004884,1.1791690587997437,97467,0.0,0.0,1.041551855469817,0.0104155185546981
2021-06-16,0.9740419983863832,0.9970179796218872,0.9223589897155762,0.974012017250061,63756,0.0,0.0,-0.0030780126906026,-3.078012690602647e-05
2021-06-17,0.9743220210075378,0.990481972694397,0.8256539702415466,0.8956500291824341,13907,0.0,0.0,-8.074536973284227,-0.0807453697328422
2021-06-18,0.8958600163459778,0.8961790204048157,0.6885150074958801,0.7155449986457825,6902,0.0,0.0,,-0.2012758850826514
2021-06-19,0.7166399955749512,0.7241219878196716,0.6389889717102051,0.6591110229492188,7568,0.0,0.0,-8.02759725677572,-0.0802759725677572
2021-06-20,0.6587989926338196,0.667963981628418,0.6307209730148315,0.6308370232582092,7153,0.0,0.0,-4.244385569537818,-0.0424438556953781
2021-06-21,0.6308069825172424,0.679078996181488,0.5864390134811401,0.6442049741744995,103261,0.0,0.0,2.12394472930408,0.0212394472930408
2021-06-22,0.6442400217056274,0.6729660034179688,0.5199940204620361,0.523015022277832,10717,0.0,0.0,,-0.1881674458951678
2021-06-23,0.52326500415802,0.6381649971008301,0.51630699634552,0.6372900009155273,24653,0.0,0.0,,0.2179106109742303
2021-06-24,0.636792004108429,0.6648250222206116,0.5725640058517456,0.6503700017929077,23193,0.0,0.0,2.1322500277762257,0.0213225002777622
2021-06-25,0.6502270102500916,0.6886339783668518,0.6268429756164551,0.6280590295791626,6357,0.0,0.0,-3.4092678897486377,-0.0340926788974863
2021-06-26,0.6279460191726685,0.6319630146026611,0.5364890098571777,0.559935986995697,3627,0.0,0.0,-10.830553917130652,-0.1083055391713065
2021-06-27,0.5599979758262634,0.6151670217514038,0.5598800182342529,0.5765780210494995,39272,0.0,0.0,2.960733063145921,0.0296073306314592
2021-06-28,0.5766260027885437,0.6954140067100525,0.5762860178947449,0.6763179898262024,1415,0.0,0.0,,0.1728884693987986
2021-06-29,0.6758610010147095,0.7875589728355408,0.6747499704360962,0.7557349801063538,9517,0.0,0.0,11.818107417312856,0.1181810741731285
2021-06-30,0.7540330290794373,0.7627779841423035,0.6162509918212891,0.656499981880188,19598,0.0,0.0,-12.9348507874148,-0.129348507874148
2021-07-01,0.6568790078163147,0.6568790078163147,0.6084229946136475,0.6166219711303711,11054,0.0,0.0,-6.128531465752186,-0.0612853146575218
2021-07-02,0.6174669861793518,0.6227570176124573,0.558434009552002,0.5903800129890442,122,0.0,0.0,-4.386788896668207,-0.043867888966682
2021-07-04,0.5909010171890259,0.6277740001678467,0.5899450182914734,0.6187499761581421,377,0.0,0.0,4.712965142892534,0.0471296514289253
2021-07-05,0.6188210248947144,0.6188849806785583,0.5763940215110779,0.5875800251960754,5316,0.0,0.0,-5.0484709539328,-0.050484709539328
2021-07-06,0.5860199928283691,0.6247199773788452,0.5858420133590698,0.6100410223007202,222727,0.0,0.0,4.09901193923707,0.0409901193923707
2021-07-07,0.6102830171585083,0.6218780279159546,0.5949220061302185,0.5951979756355286,30515,0.0,0.0,-2.471810799064348,-0.0247181079906434
