Date,Open,High,Low,Close,Adj Close,Volume,Daily Return %,Daily Return
2023-05-03,4.519078,4.519279,1.23265,1.403141,1.403141,1468656004.0,,-0.6895072401936856
2023-05-04,1.403849,1.50384,1.303242,1.329752,1.329752,944139701.0,-5.278131764883535,-0.0527813176488353
2023-05-05,1.329863,1.371784,1.264142,1.306098,1.306098,652934731.0,-1.7870261823962346,-0.0178702618239623
2023-05-06,1.306368,1.375155,1.282992,1.333112,1.333112,547853943.0,2.0472026259063374,0.0204720262590633
2023-05-07,1.333028,1.346549,1.240254,1.240903,1.240903,268893608.0,-6.910957609292528,-0.0691095760929252
2023-05-08,1.240079,1.245059,1.032753,1.141459,1.141459,531156825.0,-7.952719141280511,-0.0795271914128051
2023-05-09,1.140494,1.211612,1.097481,1.187172,1.187172,438518326.0,4.092787862101861,0.0409278786210186
2023-05-10,1.1868,1.235136,1.125329,1.180974,1.180974,717935525.0,-0.4908998988877746,-0.0049089989888777
2023-05-11,1.180955,1.181038,1.041602,1.077201,1.077201,343553431.0,-8.785601483545088,-0.0878560148354508
2023-05-12,1.076416,1.118842,1.018,1.114191,1.114191,319974259.0,3.509330964980072,0.0350933096498007
2023-05-13,1.114634,1.137857,1.088131,1.100415,1.100415,168083241.0,-1.275665375360879,-0.0127566537536087
2023-05-14,1.100063,1.200395,1.070997,1.159455,1.159455,259630592.0,5.39896351390783,0.0539896351390783
2023-05-15,1.159487,1.247795,1.127051,1.194533,1.194533,395862943.0,3.022543590398179,0.0302254359039817
2023-05-16,1.194621,1.205416,1.148405,1.164134,1.164134,238133738.0,-2.5520227754241667,-0.0255202277542416
2023-05-17,1.164491,1.212549,1.117769,1.211258,1.211258,298535659.0,4.016089433065606,0.040160894330656
2023-05-18,1.210657,1.216375,1.131274,1.142115,1.142115,209575529.0,-5.661554015712138,-0.0566155401571213
2023-05-19,1.142,1.148326,1.121962,1.130877,1.130877,115875500.0,-0.973992994746059,-0.0097399299474605
2023-05-20,1.131134,1.133353,1.113175,1.123801,1.123801,77384482.0,-0.6482874708036389,-0.0064828747080363
2023-05-21,1.123776,1.150642,1.063572,1.071936,1.071936,159732392.0,-4.613018964633531,-0.0461301896463353
2023-05-22,1.072107,1.077102,1.037492,1.050438,1.050438,120536436.0,-2.021160201360493,-0.0202116020136049
2023-05-23,1.05043,1.092046,1.032028,1.052624,1.052624,143091963.0,0.2088668450063335,0.0020886684500633
2023-05-24,1.052791,1.052907,0.95454,0.980045,0.980045,266711307.0,-6.909823507229827,-0.0690982350722982
2023-05-25,0.979945,1.007177,0.948255,0.982699,0.982699,155440533.0,0.281036180601976,0.0028103618060197
2023-05-26,0.982685,1.006762,0.966334,0.991534,0.991534,116096990.0,0.9004920193144288,0.0090049201931442
2023-05-27,0.991566,1.015005,0.98482,0.999322,0.999322,84109132.0,0.7821970499190266,0.0078219704991902
2023-05-28,0.999302,1.067228,0.995133,1.062376,1.062376,154063954.0,6.311805640336951,0.0631180564033695
2023-05-29,1.062407,1.096526,1.024809,1.040421,1.040421,276888032.0,-2.069451726127564,-0.0206945172612756
2023-05-30,1.040374,1.060402,0.999094,1.001754,1.001754,182598726.0,-3.7121266006263016,-0.037121266006263
2023-05-31,1.001793,1.008585,0.950355,0.974413,0.974413,139371832.0,-2.73309955250236,-0.0273309955250235
2023-06-01,0.974455,0.978659,0.943575,0.945605,0.945605,112661432.0,-2.960629274825408,-0.029606292748254
2023-06-02,0.94563,0.959998,0.90995,0.94209,0.94209,182853171.0,-0.3743536055328181,-0.0037435360553281
2023-06-03,0.942353,0.952339,0.913771,0.93235,0.93235,134358977.0,-1.0614918188831557,-0.0106149181888315
2023-06-04,0.933031,0.973962,0.929927,0.960791,0.960791,128523909.0,2.975249482600245,0.0297524948260024
2023-06-05,0.961502,0.969475,0.765134,0.819711,0.819711,301491575.0,,-0.1474682319953572
2023-06-06,0.819361,0.846388,0.763017,0.831064,0.831064,194711834.0,1.4283081572103162,0.0142830815721031
2023-06-07,0.830867,0.831146,0.747967,0.756393,0.756393,153129029.0,-8.963408102620521,-0.0896340810262052
2023-06-08,0.7564,0.791391,0.717901,0.730434,0.730434,160503710.0,-3.43283976731887,-0.0343283976731887
2023-06-09,0.730224,0.759619,0.712943,0.739073,0.739073,142266600.0,1.2118199347049667,0.0121181993470496
2023-06-10,0.739094,0.740363,0.557998,0.610025,0.610025,299480513.0,,-0.1746313730053281
2023-06-11,0.610026,0.622435,0.592055,0.605482,0.605482,109892599.0,-0.7448862835354546,-0.0074488628353545
2023-06-12,0.605445,0.681809,0.578905,0.662794,0.662794,310487443.0,9.472206393644342,0.0947220639364434
2023-06-13,0.662812,0.724878,0.662438,0.697785,0.697785,386126047.0,5.276458482948413,0.0527645848294841
2023-06-14,0.697784,0.709691,0.631237,0.650653,0.650653,236391581.0,-6.754382444997295,-0.0675438244499729
2023-06-15,0.650711,0.657208,0.62125,0.648527,0.648527,160890553.0,-0.3356328692768486,-0.0033563286927684
2023-06-16,0.648574,0.716098,0.628345,0.707256,0.707256,192322998.0,9.047849590023654,0.0904784959002365
2023-06-17,0.707416,0.769148,0.704856,0.752517,0.752517,366062502.0,6.3754565913126005,0.063754565913126
2023-06-18,0.752468,0.791669,0.716548,0.719559,0.719559,246594849.0,-4.373475018206764,-0.0437347501820676
2023-06-19,0.719621,0.790185,0.713131,0.783855,0.783855,259646921.0,8.926087482160751,0.0892608748216075
2023-06-20,0.784048,0.824049,0.751635,0.818984,0.818984,291553744.0,4.455849641858672,0.0445584964185867
2023-06-21,0.818528,0.844353,0.771972,0.831105,0.831105,361137352.0,1.536538762265915,0.0153653876226591
2023-06-22,0.830975,0.881613,0.800797,0.804768,0.804768,360807718.0,-3.1537651553897503,-0.0315376515538975
2023-06-23,0.804413,0.830116,0.788299,0.798673,0.798673,225566653.0,-0.713563803668026,-0.0071356380366802
2023-06-24,0.798658,0.798664,0.740525,0.754835,0.754835,167363285.0,-5.487079575988715,-0.0548707957598871
2023-06-25,0.754492,0.778874,0.743047,0.745583,0.745583,141507948.0,-1.1807944948389189,-0.0118079449483891
2023-06-26,0.745488,0.757284,0.714457,0.725094,0.725094,159129020.0,-2.7356577168244187,-0.0273565771682441
2023-06-27,0.725042,0.755014,0.706511,0.720542,0.720542,162973611.0,-0.6206537000615066,-0.006206537000615
2023-06-28,0.720533,0.720703,0.650224,0.66386,0.66386,138859433.0,-7.865427398883878,-0.0786542739888387
2023-06-29,0.663905,0.71064,0.661201,0.680041,0.680041,169605086.0,2.430468214578899,0.0243046821457889
2023-06-30,0.680073,0.708115,0.638878,0.689476,0.689476,194686228.0,1.382645686565992,0.0138264568656599
2023-07-01,0.689811,0.689919,0.669084,0.68792,0.68792,85247036.0,-0.274133059635172,-0.0027413305963517
2023-07-02,0.687963,0.692122,0.66785,0.690567,0.690567,91923936.0,0.3785087279403181,0.0037850872794031
2023-07-03,0.690503,0.714058,0.68775,0.699146,0.699146,180103304.0,1.2516962272430483,0.0125169622724304
2023-07-04,0.699149,0.736213,0.68434,0.686435,0.686435,186085290.0,-1.8184964864428044,-0.018184964864428
2023-07-05,0.686358,0.690581,0.650417,0.662481,0.662481,107990813.0,-3.478796779523228,-0.0347879677952322
2023-07-06,0.662455,0.680193,0.637547,0.650276,0.650276,96469924.0,-1.838464499475444,-0.0183846449947544
2023-07-07,0.650281,0.66467,0.645027,0.661071,0.661071,69355271.0,1.659282679334006,0.01659282679334
2023-07-08,0.661071,0.667803,0.643488,0.653078,0.653078,40476477.0,-1.209098568837525,-0.0120909856883752
2023-07-09,0.653082,0.665441,0.650814,0.65896,0.65896,39705989.0,0.9000401174737536,0.0090004011747375
2023-07-10,0.658973,0.664877,0.630156,0.655179,0.655179,73079997.0,-0.5757443779942539,-0.0057574437799425
2023-07-11,0.655256,0.667751,0.644258,0.655506,0.655506,53543040.0,0.0381530272138039,0.000381530272138
2023-07-12,0.655502,0.686,0.646621,0.655641,0.655641,91994675.0,0.021205122181168,0.0002120512218116
2023-07-13,0.655676,0.711034,0.64976,0.699034,0.699034,127730344.0,6.612717256693856,0.0661271725669385
2023-07-14,0.69895,0.757503,0.663446,0.680041,0.680041,223236910.0,-2.7053437298805285,-0.0270534372988052
2023-07-15,0.680107,0.697475,0.668609,0.682447,0.682447,80430980.0,0.344063507653944,0.0034406350765394
2023-07-16,0.68254,0.692026,0.670003,0.672296,0.672296,70942477.0,-1.5008644182026007,-0.015008644182026
2023-07-17,0.672275,0.726263,0.66851,0.720606,0.720606,185620474.0,7.189171098136926,0.0718917109813692
2023-07-18,0.720557,0.781073,0.711333,0.736324,0.736324,487140971.0,2.18816831978594,0.0218816831978593
2023-07-19,0.736548,0.773155,0.706586,0.710903,0.710903,190495370.0,-3.4817825857921045,-0.034817825857921
2023-07-20,0.710891,0.740099,0.684101,0.68846,0.68846,117329428.0,-3.155336050111773,-0.0315533605011177
2023-07-21,0.68854,0.694548,0.67549,0.683875,0.683875,67480686.0,-0.6775205507305356,-0.0067752055073053
2023-07-22,0.683974,0.703761,0.683661,0.693156,0.693156,61142507.0,1.342448689570075,0.0134244868957007
2023-07-23,0.693348,0.702299,0.674834,0.679082,0.679082,59081023.0,-2.0575526286943933,-0.0205755262869439
2023-07-24,0.679036,0.679908,0.625968,0.636994,0.636994,96102199.0,-6.191424313291199,-0.0619142431329119
2023-07-25,0.63687,0.649396,0.628061,0.637756,0.637756,67980353.0,0.1391178733493401,0.0013911787334934
2023-07-26,0.637676,0.641908,0.617806,0.634598,0.634598,64604553.0,-0.4826902690394534,-0.0048269026903945
2023-07-27,0.634636,0.649462,0.626186,0.630482,0.630482,49878298.0,-0.654548434062989,-0.0065454843406298
2023-07-28,0.630373,0.642164,0.626138,0.630772,0.630772,47139074.0,0.0632958581665201,0.0006329585816652
2023-07-29,0.630722,0.640325,0.627024,0.639036,0.639036,36703887.0,1.318171872869512,0.0131817187286951
2023-07-30,0.63901,0.639446,0.608367,0.620393,0.620393,50964783.0,-2.9134129356348093,-0.029134129356348
2023-07-31,0.62037,0.633733,0.614791,0.631037,0.631037,52527368.0,1.7194577429598437,0.0171945774295984
2023-08-01,0.631194,0.645558,0.615188,0.645558,0.645558,90343379.0,2.2756870312455333,0.0227568703124553
2023-08-02,0.645578,0.648896,0.610827,0.61405,0.61405,136617405.0,-4.883685627453229,-0.0488368562745322
2023-08-03,0.614039,0.618985,0.586545,0.593351,0.593351,104552686.0,-3.369167105021023,-0.0336916710502102
2023-08-04,0.593248,0.600162,0.582477,0.591966,0.591966,208580825.0,-0.2160984950644596,-0.0021609849506445
2023-08-05,0.591903,0.592679,0.582329,0.591415,0.591415,227668215.0,-0.0824459413113184,-0.0008244594131131
2023-08-06,0.591517,0.60736,0.590045,0.59149,0.59149,97957890.0,-0.0045645349161561,-4.564534916156129e-05
2023-08-07,0.591701,0.597871,0.564724,0.582245,0.582245,92572628.0,-1.5981044480235826,-0.0159810444802358
2023-08-08,0.581765,0.601711,0.575663,0.594615,0.594615,87039972.0,2.20879564772718,0.0220879564772718
2023-08-09,0.594672,0.623014,0.590083,0.594294,0.594294,104283233.0,-0.0635644523367485,-0.0006356445233674
2023-08-10,0.594062,0.604456,0.587787,0.603379,0.603379,79543121.0,1.568354818183964,0.0156835481818396
2023-08-11,0.603548,0.615607,0.597216,0.604635,0.604635,68017270.0,0.1801016654847767,0.0018010166548477
2023-08-12,0.604685,0.613361,0.602805,0.607407,0.607407,54645127.0,0.4501517318934656,0.0045015173189346
2023-08-13,0.607329,0.612746,0.59584,0.597882,0.597882,58945944.0,-1.5554995727192318,-0.0155549957271923
2023-08-14,0.597967,0.602937,0.588951,0.599096,0.599096,61569997.0,0.1888064057046518,0.0018880640570465
2023-08-15,0.599107,0.601621,0.54321,0.56056,0.56056,77481357.0,-6.4340760498542,-0.064340760498542
