Date,Open,High,Low,Close,Adj Close,Volume
2021-08-18,0.602798,2.391840,0.530485,1.192653,1.192653,117865225
2021-08-19,1.192414,1.227914,0.887288,1.034198,1.034198,23482396
2021-08-20,1.035168,1.337666,0.996567,1.255159,1.255159,17751257
2021-08-21,1.255484,1.262484,1.082268,1.110954,1.110954,7400359
2021-08-22,1.111009,1.229708,0.959595,1.021535,1.021535,9768580
2021-08-23,1.021785,1.586815,0.975254,1.427880,1.427880,29278244
2021-08-24,1.428054,1.851926,1.403393,1.674219,1.674219,34809435
2021-08-25,1.674181,2.983361,1.659301,2.780714,2.780714,61094351
2021-08-26,2.757380,2.854870,2.109682,2.458459,2.458459,39924911
2021-08-27,2.462566,3.124898,2.311752,3.124898,3.124898,23554170
2021-08-28,3.124944,3.293247,2.792057,2.959803,2.959803,16898665
2021-08-29,2.957179,3.007923,2.209021,2.244202,2.244202,31710587
2021-08-30,2.240627,2.311974,1.855316,1.896164,1.896164,20943109
2021-08-31,1.872459,2.113123,1.817264,1.851821,1.851821,15276144
2021-09-01,1.854804,2.350107,1.659685,2.143011,2.143011,21656682
2021-09-02,2.135999,2.192783,1.778695,1.778695,1.778695,13228441
2021-09-03,1.778919,1.798140,1.522039,1.574364,1.574364,24160079
2021-09-04,1.574134,1.791977,1.552725,1.576271,1.576271,9026064
2021-09-05,1.576041,1.643848,1.444178,1.449811,1.449811,9217920
2021-09-06,1.449787,1.575167,1.320613,1.368309,1.368309,11056380
2021-09-07,1.368259,1.481737,1.210526,1.275334,1.275334,10108695
2021-09-08,1.275194,1.405439,1.148014,1.385399,1.385399,10286453
2021-09-09,1.335196,1.408250,1.161902,1.162849,1.162849,10506805
2021-09-10,1.162802,1.229790,1.024009,1.073777,1.073777,6307402
2021-09-11,1.073945,1.387198,1.065743,1.327934,1.327934,5747700
2021-09-12,1.327821,1.341021,1.179025,1.204822,1.204822,4313659
2021-09-13,1.204871,1.212683,0.962100,1.070053,1.070053,10310295
2021-09-14,1.069979,1.352868,1.055455,1.277525,1.277525,7212545
2021-09-15,1.280763,1.303372,1.165266,1.299636,1.299636,4909792
2021-09-16,1.299502,1.467992,1.267035,1.361249,1.361249,6451762
2021-09-17,1.359824,1.423130,1.172715,1.209227,1.209227,4246143
2021-09-18,1.209295,1.350496,1.182879,1.249843,1.249843,3476449
2021-09-19,1.249813,1.282333,1.155727,1.174327,1.174327,3351565
2021-09-20,1.174833,1.174833,0.986470,1.028711,1.028711,5377610
2021-09-21,1.027906,1.125433,0.927340,1.008761,1.008761,4707739
2021-09-22,1.008756,1.179635,0.982107,1.113650,1.113650,3291547
2021-09-23,1.113677,1.144584,1.021324,1.112712,1.112712,3894262
2021-09-24,1.112915,1.128777,0.945603,0.983651,0.983651,3464690
2021-09-25,0.983346,1.134470,0.939242,1.102399,1.102399,7092443
2021-09-26,1.101199,1.105481,0.891896,1.043514,1.043514,7110478
2021-09-27,1.043168,1.093175,1.005990,1.034572,1.034572,5807949
2021-09-28,1.034554,1.142589,1.005264,1.008994,1.008994,7143071
2021-09-29,1.008755,1.086547,0.986854,1.021231,1.021231,5605054
2021-09-30,1.020824,1.074484,0.960184,1.006151,1.006151,5676669
2021-10-01,1.006135,1.360897,1.004917,1.266084,1.266084,8104843
2021-10-02,1.266181,1.496657,1.202423,1.372738,1.372738,9579656
2021-10-03,1.372403,1.710274,1.344167,1.619925,1.619925,9714153
2021-10-04,1.619879,1.707537,1.430675,1.524546,1.524546,8539933
2021-10-05,1.524490,1.558167,1.443544,1.450656,1.450656,4791103
2021-10-06,1.449435,1.670480,1.355950,1.605985,1.605985,7459941
2021-10-07,1.605828,1.612055,1.423789,1.509632,1.509632,8392779
2021-10-08,1.509623,1.525687,1.405411,1.428007,1.428007,8452568
2021-10-09,1.428047,1.447176,1.331337,1.379461,1.379461,3341398
2021-10-10,1.379297,1.482172,1.315620,1.376607,1.376607,3263027
2021-10-11,1.376740,3.789157,1.368240,2.552337,2.552337,653161415
2021-10-12,2.559404,3.080460,2.306922,2.390023,2.390023,252267302
2021-10-13,2.390296,2.483143,1.964649,2.055293,2.055293,82196606
2021-10-14,2.051314,2.205138,2.002119,2.109633,2.109633,59548200
2021-10-15,2.109633,2.181131,1.826403,1.874417,1.874417,47623520
2021-10-16,1.875386,2.027715,1.851825,1.896081,1.896081,28002417
2021-10-17,1.892149,2.701276,1.858866,2.050558,2.050558,181772153
2021-10-18,2.051529,2.532332,2.021791,2.200011,2.200011,87511025
2021-10-19,2.193101,2.449971,2.123438,2.350221,2.350221,79761115
2021-10-20,2.352220,2.493870,2.193123,2.243694,2.243694,53321864
2021-10-21,2.244853,2.270519,2.045677,2.069081,2.069081,32085934
2021-10-22,2.068071,2.116964,1.873896,1.923751,1.923751,25015990
2021-10-23,1.923803,2.029680,1.882874,1.948659,1.948659,17650186
2021-10-24,1.951491,2.133413,1.851186,1.890417,1.890417,29871516
2021-10-25,1.885445,2.042883,1.864580,1.940800,1.940800,25016759
2021-10-26,1.940652,1.967138,1.881937,1.897613,1.897613,21888904
2021-10-27,1.897596,1.938141,1.591616,1.596387,1.596387,25791357
2021-10-28,1.596325,1.718479,1.530112,1.661746,1.661746,30298590
2021-10-29,1.661789,1.843030,1.610222,1.764084,1.764084,25258115
2021-10-30,1.766996,2.084932,1.739824,1.858414,1.858414,65343610
