Date,Open,High,Low,Close,Adj Close,Volume
2021-05-26,6.558137,10.235343,5.790670,6.225905,6.225905,19318538
2021-05-27,6.225747,6.442266,5.213408,5.484182,5.484182,2905762
2021-05-28,5.490269,6.521942,4.587265,4.833379,4.833379,2216227
2021-05-29,4.831320,5.325735,4.351501,4.560077,4.560077,1296786
2021-05-30,4.580082,5.557155,4.318291,5.477477,5.477477,1566668
2021-05-31,5.473900,6.441171,5.060144,6.161360,6.161360,1362943
2021-06-01,6.162753,6.243113,5.610168,5.715306,5.715306,1185481
2021-06-02,5.715452,6.182942,5.585130,5.835930,5.835930,741864
2021-06-03,5.835119,6.668368,5.435097,6.605626,6.605626,1850400
2021-06-04,6.606385,9.361011,5.844775,8.630671,8.630671,3964818
2021-06-05,8.615107,9.929424,8.100273,8.483896,8.483896,9432917
2021-06-06,8.476423,11.082496,8.378524,10.115294,10.115294,3040446
2021-06-07,10.115412,10.947573,8.493421,8.493421,8.493421,8570192
2021-06-08,8.489814,10.763318,8.124914,10.086189,10.086189,17922091
2021-06-09,10.085935,11.361204,9.601747,10.005062,10.005062,10317672
2021-06-10,10.006284,14.897539,9.604038,13.143702,13.143702,184651346
2021-06-11,13.213893,18.053513,11.807704,11.995411,11.995411,217027737
2021-06-12,11.976414,12.233052,10.651125,11.192361,11.192361,62495241
2021-06-13,11.221710,11.281971,9.580394,10.484953,10.484953,54635141
2021-06-14,10.475729,11.957814,10.012423,11.455392,11.455392,64463583
2021-06-15,10.927986,11.103415,10.237811,10.618864,10.618864,41106555
2021-06-16,10.694158,11.175650,8.980969,9.188727,9.188727,35467945
2021-06-17,9.187754,9.674546,8.273739,8.426151,8.426151,25976702
2021-06-18,8.436057,8.878165,7.628951,8.003020,8.003020,32555564
2021-06-19,7.983641,8.392379,7.843057,7.982865,7.982865,20896759
2021-06-20,7.981829,8.116889,6.727337,7.456866,7.456866,23889531
2021-06-21,7.456512,7.681171,5.473142,5.531638,5.531638,26719734
2021-06-22,5.531069,6.091733,4.642914,5.254981,5.254981,22731306
2021-06-23,5.254845,6.263401,5.096077,5.783613,5.783613,20190421
2021-06-24,5.733963,6.119252,5.275110,5.710181,5.710181,14695318
2021-06-25,5.701062,6.701555,5.580834,5.770107,5.770107,25103985
2021-06-26,5.759867,6.167496,5.314570,5.786621,5.786621,16359431
2021-06-27,5.805464,7.602622,5.587545,7.214560,7.214560,46651179
2021-06-28,7.204577,8.562195,7.162036,7.439528,7.439528,65273163
2021-06-29,7.448721,8.983885,7.380618,8.460638,8.460638,42991886
2021-06-30,8.430835,8.717194,7.192725,7.761565,7.761565,32274406
2021-07-01,7.732345,7.742093,6.702142,7.061848,7.061848,27921262
2021-07-02,7.051963,7.350804,6.412861,6.851083,6.851083,21269150
2021-07-03,6.869919,7.791768,6.703128,7.389659,7.389659,25485255
2021-07-04,7.360053,7.792855,6.968196,7.245185,7.245185,19630073
2021-07-05,7.226739,7.258967,6.614046,6.845341,6.845341,20507041
2021-07-06,6.825724,7.402134,6.825724,7.130111,7.130111,22411886
2021-07-07,7.130521,7.431152,6.965561,6.965561,6.965561,18956979
2021-07-08,7.004221,7.004221,6.232938,6.508818,6.508818,18725119
2021-07-09,6.508623,6.682799,6.171667,6.449990,6.449990,15714355
2021-07-10,6.468506,6.727630,6.172658,6.310980,6.310980,16105872
2021-07-11,6.310415,6.535326,6.275965,6.360472,6.360472,11314871
2021-07-12,6.360300,6.446308,5.890940,6.123126,6.123126,12221620
2021-07-13,6.122962,6.181465,5.562043,5.748575,5.748575,16456175
2021-07-14,5.747837,5.921122,5.344292,5.750421,5.750421,12798380
2021-07-15,5.750426,5.960893,5.212263,5.349087,5.349087,14476828
2021-07-16,5.398069,5.570756,5.031713,5.052259,5.052259,13933981
2021-07-17,5.052190,6.192548,4.842795,6.033504,6.033504,34249219
2021-07-18,6.043417,6.822023,5.703585,5.833503,5.833503,37262430
2021-07-19,5.823522,5.882690,4.991554,5.032431,5.032431,20494389
2021-07-20,5.042104,5.560556,4.793417,5.391510,5.391510,26830068
2021-07-21,5.391743,5.900152,5.242333,5.890803,5.890803,23947224
2021-07-22,5.890872,6.060085,5.594117,5.861687,5.861687,19872708
