Date,Open,High,Low,Close,Adj Close,Volume
2022-01-13,2.325788,2.414111,2.166438,2.311219,2.311219,15781172
2022-01-14,2.311219,2.486124,2.281695,2.474342,2.474342,19408133
2022-01-15,2.474254,2.950186,2.406541,2.937375,2.937375,27682730
2022-01-16,2.937636,3.099855,2.531881,2.620200,2.620200,24292319
2022-01-17,2.619755,2.645510,2.157033,2.170673,2.170673,15651168
2022-01-18,2.170871,2.331879,2.008733,2.296316,2.296316,12772310
2022-01-19,2.296589,2.296684,1.997599,2.021417,2.021417,9918429
2022-01-20,2.018776,2.128589,1.806123,1.877468,1.877468,10037428
2022-01-21,1.872114,1.876343,1.520701,1.564223,1.564223,10481776
2022-01-22,1.564831,1.603011,1.186530,1.444191,1.444191,8487590
2022-01-23,1.447916,1.477267,1.299331,1.321913,1.321913,6013863
2022-01-24,1.322278,1.387780,0.966233,1.203904,1.203904,8299113
2022-01-25,1.208552,1.462068,1.158603,1.406164,1.406164,6383982
2022-01-26,1.406151,1.407442,1.219744,1.254382,1.254382,5841556
2022-01-27,1.254385,1.319309,1.093571,1.196641,1.196641,8472062
2022-01-28,1.196355,1.302633,1.165182,1.279224,1.279224,8129511
2022-01-29,1.279219,1.419541,1.220295,1.293006,1.293006,9399711
2022-01-30,1.292976,1.442756,1.290968,1.389238,1.389238,8516903
2022-01-31,1.389253,1.394007,1.272070,1.276131,1.276131,6938140
2022-02-01,1.276991,1.315628,1.192586,1.203133,1.203133,5297365
2022-02-02,1.203708,1.295907,1.172038,1.245301,1.245301,5516523
2022-02-03,1.245355,1.253096,1.203631,1.208252,1.208252,4826293
2022-02-04,1.209446,1.268713,1.200131,1.263420,1.263420,5328539
2022-02-05,1.263434,1.297544,1.244218,1.284651,1.284651,4860809
2022-02-06,1.285114,1.345347,1.282156,1.329479,1.329479,4984584
2022-02-07,1.330050,1.357809,1.293156,1.294676,1.294676,5804669
2022-02-08,1.294917,1.359954,1.294917,1.350306,1.350306,5985903
2022-02-09,1.350195,1.369612,1.339527,1.350339,1.350339,5619601
2022-02-10,1.350020,1.403338,1.293898,1.311475,1.311475,7021340
2022-02-11,1.311741,1.365055,1.231454,1.231609,1.231609,5256474
2022-02-12,1.233809,1.330132,1.222693,1.297624,1.297624,4555452
2022-02-13,1.296761,1.319322,1.254910,1.293062,1.293062,3787288
2022-02-14,1.293047,1.303401,1.213020,1.229679,1.229679,4347573
2022-02-15,1.229205,1.304624,1.225762,1.300235,1.300235,5274340
2022-02-16,1.298111,1.303584,1.199444,1.201666,1.201666,5493729
2022-02-17,1.201659,1.265856,1.100800,1.231053,1.231053,6829542
2022-02-18,1.230842,1.233355,1.000375,1.056906,1.056906,7766916
2022-02-19,1.056907,1.122412,0.950396,0.981242,0.981242,4529389
2022-02-20,0.981746,1.040106,0.910164,0.950465,0.950465,3420814
2022-02-21,0.950821,0.969268,0.884203,0.888770,0.888770,3251283
2022-02-22,0.886030,0.887125,0.815265,0.817199,0.817199,3379113
2022-02-23,0.817291,0.958144,0.769104,0.924311,0.924311,5223099
2022-02-24,0.924489,0.933028,0.692274,0.801730,0.801730,4043336
2022-02-25,0.801718,0.883490,0.757510,0.882660,0.882660,2382165
2022-02-26,0.882595,0.905229,0.786947,0.795867,0.795867,3077532
2022-02-27,0.795875,0.808198,0.748114,0.792915,0.792915,2357146
2022-02-28,0.793091,0.806577,0.732342,0.755698,0.755698,3433896
2022-03-01,0.757867,0.809904,0.719261,0.725996,0.725996,3525194
2022-03-02,0.725986,0.791770,0.693806,0.721209,0.721209,3259252
2022-03-03,0.722127,0.866936,0.699252,0.866674,0.866674,4081478
2022-03-04,0.866803,0.923140,0.731398,0.781673,0.781673,5406359
2022-03-05,0.780920,0.851105,0.756599,0.812173,0.812173,2600481
2022-03-06,0.808478,0.808478,0.735952,0.755068,0.755068,2608441
2022-03-07,0.755070,0.772905,0.712586,0.728635,0.728635,3197791
2022-03-08,0.727929,0.763459,0.715592,0.738318,0.738318,2226533
2022-03-09,0.737992,0.779164,0.724837,0.758155,0.758155,2571829
2022-03-10,0.758125,0.763239,0.706242,0.748502,0.748502,2243129
2022-03-11,0.748497,0.748573,0.703530,0.712880,0.712880,2142328
2022-03-12,0.712887,0.733033,0.701495,0.709939,0.709939,1475523
2022-03-13,0.709924,0.725656,0.702202,0.710393,0.710393,1007640
2022-03-14,0.710386,0.719795,0.701016,0.704416,0.704416,1001530
2022-03-15,0.704472,0.727459,0.697462,0.699912,0.699912,833253
2022-03-16,0.699908,0.739037,0.677899,0.710307,0.710307,1277196
2022-03-17,0.709682,0.723904,0.695457,0.717139,0.717139,880090
2022-03-18,0.717141,0.747041,0.697162,0.739070,0.739070,1104558
2022-03-19,0.738500,0.837683,0.734473,0.760247,0.760247,1881609
2022-03-20,0.760256,0.844349,0.760256,0.778370,0.778370,1440057
2022-03-21,0.779296,0.800961,0.755011,0.794394,0.794394,1453574
2022-03-22,0.793691,0.799906,0.764534,0.782778,0.782778,2040570
2022-03-23,0.782781,0.792871,0.763180,0.778210,0.778210,3056761
2022-03-24,0.779235,0.803024,0.771704,0.794552,0.794552,2493634
2022-03-25,0.794524,0.868612,0.784650,0.828435,0.828435,3800965
2022-03-26,0.824012,0.886616,0.819294,0.886616,0.886616,2643764
2022-03-27,0.886613,0.918379,0.885357,0.915634,0.915634,2501771
2022-03-28,0.915627,1.004518,0.915627,0.943895,0.943895,5093037
2022-03-29,0.943687,1.267922,0.942011,1.201225,1.201225,11374142
2022-03-30,1.198265,1.221346,1.021211,1.089894,1.089894,5274435
