Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Daily Return %,Daily Return
2018-11-09,88.30269622802734,89.5656967163086,50.680999755859375,68.75080108642578,2585660,0.0,0.0,,-0.2214190050450099
2018-11-10,70.2655029296875,98.51339721679688,61.192901611328125,87.05580139160156,4748070,0.0,0.0,,0.2389550741380957
2018-11-11,87.6958999633789,125.11199951171876,83.154296875,113.46700286865234,8902820,0.0,0.0,,0.2938689598491519
2018-11-12,116.45500183105467,123.55599975585938,104.4499969482422,112.06400299072266,10779600,0.0,0.0,-3.770554094964673,-0.0377055409496467
2018-11-13,109.90299987792967,208.4019927978516,109.29900360107422,208.4019927978516,20708000,0.0,0.0,,0.8962357081183017
2018-11-14,205.7559967041016,243.7850036621093,155.3820037841797,174.80799865722656,36795500,0.0,0.0,,-0.1504111595414711
2018-11-15,176.281005859375,179.51400756835938,70.96920013427734,93.70279693603516,40105900,0.0,0.0,,-0.4684464359660797
2018-11-16,94.46510314941406,134.29299926757812,76.7948989868164,122.96700286865234,180605000,0.0,0.0,,0.3017188228139363
2018-11-17,123.29199981689452,143.0279998779297,122.14099884033205,130.47999572753906,200816000,0.0,0.0,5.830058658566414,0.0583005865856641
2018-11-18,130.29299926757812,130.74899291992188,105.28800201416016,106.2239990234375,83486800,0.0,0.0,,-0.1847298042062181
2018-11-19,105.83699798583984,107.71199798583984,69.65869903564453,72.1134033203125,97310700,0.0,0.0,,-0.318637105240261
2018-11-20,71.64859771728516,72.96849822998047,48.37979888916016,50.66189956665039,124675000,0.0,0.0,,-0.2929114988885783
2018-11-21,51.12149810791016,54.2426986694336,48.69369888305664,50.74689865112305,56414700,0.0,0.0,-0.732763065738783,-0.0073276306573878
2018-11-22,50.718299865722656,51.54690170288086,42.75130081176758,42.75130081176758,32667900,0.0,0.0,,-0.1570833224900639
2018-11-23,42.50279998779297,59.46699905395508,36.86959838867188,54.02980041503906,118574000,0.0,0.0,,0.2712056718747167
2018-11-24,52.82109832763672,68.25450134277344,50.6963996887207,58.502201080322266,172732000,0.0,0.0,,0.1075536657236284
2018-11-25,60.28419876098633,91.54329681396484,57.31819915771485,87.38359832763672,379158000,0.0,0.0,,0.4495274072413832
2018-11-26,88.73780059814453,125.53399658203124,87.91739654541016,111.6969985961914,589274000,0.0,0.0,,0.2587307533349766
2018-11-27,113.41999816894533,121.86900329589844,84.9531021118164,91.94450378417967,296211000,0.0,0.0,,-0.1893448662622681
2018-11-28,90.6165008544922,103.88500213623048,80.94989776611328,97.93589782714844,308722000,0.0,0.0,8.077333491843152,0.0807733349184315
2018-11-29,97.92820739746094,100.30467224121094,91.83736419677734,98.06893157958984,130600465,0.0,0.0,0.1437013766194549,0.0014370137661945
2018-11-30,97.28663635253906,106.3490982055664,92.84005737304688,95.28273010253906,166060949,0.0,0.0,-2.0597960060397345,-0.0205979600603973
2018-12-01,95.1103973388672,96.63200378417967,87.8499755859375,93.53663635253906,75286999,0.0,0.0,-1.6546676602779955,-0.0165466766027799
2018-12-02,93.00228118896484,103.36309051513672,92.59972381591795,100.3718490600586,108434556,0.0,0.0,7.924072159176439,0.0792407215917643
2018-12-03,99.87864685058594,100.19392395019533,91.22938537597656,94.4617156982422,79018303,0.0,0.0,-5.423512755881872,-0.0542351275588187
2018-12-04,94.32264709472656,94.74893951416016,89.9161605834961,90.18128967285156,56754945,0.0,0.0,-4.390628920449941,-0.0439062892044994
2018-12-05,90.21820068359376,93.64505767822266,84.57877349853516,86.3110122680664,75407123,0.0,0.0,-4.330820594871255,-0.0433082059487125
2018-12-06,86.16136169433594,110.13687133789062,86.16136169433594,103.69243621826172,194059088,0.0,0.0,,0.2034679371261403
2018-12-07,103.51594543457033,113.66864776611328,94.82354736328124,103.8786849975586,217760983,0.0,0.0,0.3504190214033693,0.0035041902140336
2018-12-08,103.79357147216795,104.0845184326172,96.3532943725586,98.68031311035156,76137934,0.0,0.0,-4.92637288542239,-0.0492637288542239
2018-12-09,98.4205551147461,99.71310424804688,93.23067474365234,97.41510772705078,72826742,0.0,0.0,-1.0215827237746082,-0.010215827237746
2018-12-10,97.36524963378906,101.49767303466795,95.2322006225586,95.31970977783205,63688727,0.0,0.0,-2.1008931458099447,-0.0210089314580994
2018-12-11,95.33892822265624,95.33892822265624,87.25813293457031,90.24471282958984,63771772,0.0,0.0,-5.343268996237581,-0.0534326899623758
2018-12-12,90.0174560546875,92.57950592041016,88.04312896728516,88.84349822998047,42144081,0.0,0.0,-1.3041446361179403,-0.0130414463611794
2018-12-13,88.73006439208984,88.87541961669922,77.5331039428711,78.3715591430664,58473172,0.0,0.0,,-0.1167417754060244
2018-12-14,78.37265014648438,81.28231048583984,69.94432067871094,70.27165222167969,66921657,0.0,0.0,,-0.1033651141011987
2018-12-15,69.98171997070312,73.15150451660156,64.51956939697266,68.13880157470703,61398931,0.0,0.0,-2.633428267792798,-0.0263342826779279
2018-12-16,67.92063903808594,79.28074645996094,67.62187194824219,77.34347534179688,95335466,0.0,0.0,,0.1387330336869645
2018-12-17,78.52210235595703,82.40558624267578,75.26751708984375,81.69871520996094,106775615,0.0,0.0,4.04550153229935,0.0404550153229935
2018-12-18,81.75282287597656,85.1101303100586,77.32386016845703,84.6118392944336,112996794,0.0,0.0,3.497147031600748,0.0349714703160074
2018-12-19,84.4066390991211,96.96793365478516,82.73616790771484,86.51200866699219,188633838,0.0,0.0,2.4943174972275566,0.0249431749722755
2018-12-20,85.49822235107422,119.51566314697266,85.11631774902344,112.030029296875,424270497,0.0,0.0,,0.3103199834594857
2018-12-21,110.21671295166016,134.58787536621094,103.09371185302734,108.41864013671876,492080721,0.0,0.0,-1.6313976045810827,-0.0163139760458108
2018-12-22,109.33136749267578,114.73332214355467,102.4944305419922,109.0893783569336,207087564,0.0,0.0,-0.2213355062611821,-0.0022133550626118
2018-12-23,108.98458099365234,113.85374450683594,105.30731201171876,106.97122192382812,168248047,0.0,0.0,-1.8473797407556984,-0.0184737974075569
2018-12-24,107.40235900878906,113.25111389160156,101.47815704345705,102.46221923828124,168359714,0.0,0.0,-4.5996566705797965,-0.0459965667057979
2018-12-25,102.55119323730467,102.55119323730467,90.2860107421875,93.45499420166016,146914405,0.0,0.0,,-0.088699104793406
2018-12-26,93.3686752319336,98.8874969482422,91.46649932861328,94.51141357421876,118701099,0.0,0.0,1.2238990640560523,0.0122389906405605
2018-12-27,94.79542541503906,98.44731903076172,84.59296417236328,84.87197875976562,92318856,0.0,0.0,,-0.1046827588127381
2018-12-28,85.27572631835938,94.49727630615234,82.70030212402344,93.63550567626952,113487961,0.0,0.0,,0.0980323442417907
2018-12-29,94.09813690185548,94.09813690185548,89.42781829833984,89.42781829833984,75204687,0.0,0.0,-4.96324237363678,-0.0496324237363678
2018-12-30,89.57188415527344,90.21086883544922,87.79936981201172,88.56031799316406,57931119,0.0,0.0,-1.1293344687891331,-0.0112933446878913
