Date,Open,High,Low,Close,Adj Close,Volume
2023-05-19,0.055130,0.056286,0.055056,0.055539,0.055539,12284860
2023-05-20,0.055540,0.056521,0.054944,0.055011,0.055011,11126032
2023-05-21,0.055007,0.056602,0.053107,0.053146,0.053146,13131429
2023-05-22,0.053178,0.054646,0.052761,0.054068,0.054068,11371049
2023-05-23,0.054075,0.056222,0.053313,0.053920,0.053920,10719219
2023-05-24,0.053915,0.054194,0.051191,0.051521,0.051521,11035425
2023-05-25,0.051518,0.051840,0.050381,0.050549,0.050549,10914932
2023-05-26,0.050531,0.050862,0.049111,0.049152,0.049152,13089513
2023-05-27,0.049164,0.051518,0.048540,0.051482,0.051482,10531881
2023-05-28,0.051481,0.052771,0.048615,0.052032,0.052032,10538853
2023-05-29,0.052009,0.053075,0.050928,0.051385,0.051385,11321347
2023-05-30,0.051405,0.052167,0.051289,0.051548,0.051548,13407505
2023-05-31,0.051550,0.051765,0.049583,0.049935,0.049935,11598393
2023-06-01,0.049954,0.050184,0.048931,0.049601,0.049601,10968918
2023-06-02,0.049620,0.052018,0.049042,0.050092,0.050092,9774973
2023-06-03,0.050160,0.051186,0.049935,0.050465,0.050465,15090632
2023-06-04,0.050466,0.053233,0.050413,0.052179,0.052179,16124313
2023-06-05,0.052181,0.052206,0.046982,0.046982,0.046982,10562696
2023-06-06,0.046980,0.048515,0.045335,0.047297,0.047297,12067017
2023-06-07,0.047295,0.048367,0.044970,0.046129,0.046129,13437764
2023-06-08,0.045962,0.046586,0.045196,0.046368,0.046368,13166706
2023-06-09,0.046369,0.048006,0.046074,0.047874,0.047874,10802050
2023-06-10,0.047856,0.047976,0.040590,0.041272,0.041272,12191547
2023-06-11,0.041273,0.042668,0.041217,0.042600,0.042600,13020032
2023-06-12,0.042561,0.042832,0.040342,0.041403,0.041403,10902620
2023-06-13,0.041407,0.042456,0.040553,0.041671,0.041671,10865678
2023-06-14,0.041671,0.042278,0.040219,0.040444,0.040444,10399263
2023-06-15,0.040444,0.040896,0.038661,0.040078,0.040078,12177398
2023-06-16,0.040096,0.040799,0.039736,0.040624,0.040624,12338674
2023-06-17,0.040655,0.043273,0.040475,0.042199,0.042199,17107745
2023-06-18,0.042159,0.042481,0.041663,0.041941,0.041941,9520847
2023-06-19,0.041967,0.042225,0.041060,0.041381,0.041381,10781476
2023-06-20,0.041378,0.042068,0.040751,0.040916,0.040916,9824567
2023-06-21,0.040899,0.044431,0.040899,0.044007,0.044007,9509355
2023-06-22,0.043996,0.048527,0.043896,0.046866,0.046866,25329394
2023-06-23,0.046888,0.048903,0.044465,0.046890,0.046890,12769329
2023-06-24,0.046852,0.049027,0.046798,0.048948,0.048948,13625597
2023-06-25,0.048968,0.050062,0.047465,0.047916,0.047916,10947176
2023-06-26,0.047914,0.049022,0.046087,0.046212,0.046212,11546411
2023-06-27,0.046194,0.048194,0.046186,0.047714,0.047714,11336536
