Date,Open,High,Low,Close,Adj Close,Volume,Daily Return %,Daily Return
2021-09-27,2.230771,2.30052,1.422293,1.467277,1.467277,28638734.0,,-0.3422556595903389
2021-09-28,1.467314,1.539386,1.316644,1.368854,1.368854,16717711.0,-6.710220171006341,-0.0671022017100634
2021-09-29,1.368427,1.690426,1.330197,1.33532,1.33532,14393366.0,-2.419347177452652,-0.0241934717745265
2021-09-30,1.334299,1.611671,1.332901,1.583677,1.583677,9010648.0,,0.1868981390228128
2021-10-01,1.58368,1.946011,1.531239,1.642607,1.642607,17819770.0,3.720890583956352,0.0372089058395635
2021-10-02,1.642692,1.6725,1.538579,1.59548,1.59548,6179540.0,-2.8740628188363995,-0.0287406281883639
2021-10-03,1.603502,1.698411,1.526326,1.53568,1.53568,4126774.0,-4.229617424861338,-0.0422961742486133
2021-10-04,1.535824,2.431376,1.534304,2.315101,2.315101,32163399.0,,0.5073999364510515
2021-10-05,2.315416,2.604404,2.12078,2.532357,2.532357,31635880.0,9.369417849751418,0.0936941784975141
2021-10-06,2.530533,3.190529,2.528748,2.964392,2.964392,54529479.0,,0.1714496511209298
2021-10-07,2.965368,2.992358,2.385863,2.823263,2.823263,22400973.0,-4.7921539586317765,-0.0479215395863177
2021-10-08,2.822059,3.341467,2.783303,3.331429,3.331429,22201558.0,,0.1804958719856672
2021-10-09,3.331446,3.946878,3.329719,3.875248,3.875248,29345194.0,,0.1632330225373606
2021-10-10,3.873114,3.905565,2.940081,2.944781,2.944781,19952096.0,,-0.2396864641732725
2021-10-11,2.94264,3.59323,2.714315,2.853398,2.853398,20520160.0,-3.032718919065874,-0.0303271891906587
2021-10-12,2.85275,2.999558,2.760939,2.825664,2.825664,10836306.0,-0.949469809832608,-0.009494698098326
2021-10-13,2.826295,3.263733,2.824146,3.186712,3.186712,15143768.0,12.75227815921551,0.1275227815921551
2021-10-14,3.186997,3.243265,2.499675,2.973538,2.973538,52518839.0,-6.697809881841741,-0.0669780988184174
2021-10-15,2.97202,3.056713,2.597756,2.692012,2.692012,25724652.0,-9.421470918769051,-0.0942147091876905
2021-10-16,2.69329,3.19031,2.531376,2.531482,2.531482,18717198.0,-6.007819432738404,-0.060078194327384
