Date,Open,High,Low,Close,Adj Close,Volume,Daily Return %,Daily Return
2021-08-27,0.519893,0.687477,0.498175,0.686748,0.686748,573566.0,,0.3209410397908799
2021-08-28,0.686766,0.691065,0.606474,0.640526,0.640526,250158.0,-6.733006584484373,-0.0673300658448437
2021-08-29,0.640724,0.648018,0.527709,0.548201,0.548201,188295.0,,-0.1444038306665583
2021-08-30,0.548234,0.915924,0.54705,0.868268,0.868268,763243.0,,0.5837543822528337
2021-08-31,0.86941,1.13203,0.795093,1.034563,1.034563,1802341.0,,0.1899598578346233
2021-09-01,1.033992,1.072349,0.784995,0.874777,0.874777,1888126.0,,-0.1539808818636894
2021-09-02,0.874508,0.975853,0.805374,0.88707,0.88707,295419.0,1.4364648465194227,0.0143646484651942
2021-09-03,0.886847,1.006632,0.772323,0.990203,0.990203,382776.0,,0.1165432143312206
2021-09-04,0.989919,1.058872,0.897582,0.941166,0.941166,506056.0,-4.924948404869494,-0.0492494840486949
2021-09-05,0.941177,0.978552,0.916228,0.978,0.978,66182.0,3.912441549251622,0.0391244154925162
2021-09-06,0.9781,1.069475,0.922232,1.046637,1.046637,259649.0,7.007156732440453,0.0700715673244045
2021-09-07,1.046343,1.048291,0.776686,0.834503,0.834503,426217.0,,-0.2024575115425821
2021-09-08,0.834405,0.910505,0.771061,0.880985,0.880985,370122.0,5.582421006585539,0.0558242100658553
2021-09-09,0.867219,0.903781,0.838167,0.844588,0.844588,108568.0,-2.609606108722244,-0.0260960610872224
2021-09-10,0.844843,1.017426,0.805102,0.886133,0.886133,666116.0,4.88729858683802,0.0488729858683802
2021-09-11,0.886265,0.93756,0.861878,0.927122,0.927122,193117.0,4.6100207048681865,0.0461002070486818
2021-09-12,0.927514,0.933469,0.844328,0.873669,0.873669,189968.0,-5.805303208361267,-0.0580530320836126
2021-09-13,0.873158,0.884268,0.761338,0.853071,0.853071,284697.0,-2.3005000240506264,-0.0230050002405062
2021-09-14,0.853015,0.89277,0.815584,0.878517,0.878517,173173.0,2.989630897463705,0.029896308974637
2021-09-15,0.878854,0.887293,0.830926,0.86487,0.86487,310993.0,-1.5911630373190535,-0.0159116303731905
2021-09-16,0.864934,0.869255,0.724552,0.803155,0.803155,239051.0,-7.1426259113412165,-0.0714262591134121
2021-09-17,0.803245,0.822819,0.652938,0.767766,0.767766,367606.0,-4.416958711227588,-0.0441695871122758
2021-09-18,0.76839,0.78561,0.643208,0.711983,0.711983,196161.0,-7.34093364046903,-0.0734093364046903
2021-09-19,0.71232,0.712847,0.665655,0.686313,0.686313,61909.0,-3.651027628032345,-0.0365102762803234
2021-09-20,0.686154,0.687107,0.390617,0.597261,0.597261,516936.0,,-0.1295525494276795
2021-09-21,0.596788,0.62866,0.513425,0.602639,0.602639,278652.0,0.9804151558007284,0.0098041515580072
2021-09-22,0.60453,0.643117,0.540218,0.610677,0.610677,222735.0,1.0168229864522875,0.0101682298645228
2021-09-23,0.610573,0.779496,0.5888,0.751395,0.751395,233496.0,,0.2306390882007556
2021-09-24,0.751412,0.757471,0.665472,0.715809,0.715809,127761.0,-4.7381463165347295,-0.0473814631653473
2021-09-25,0.715758,0.733198,0.701374,0.71238,0.71238,101804.0,-0.4719472223852184,-0.0047194722238521
2021-09-26,0.712376,0.745207,0.683513,0.734825,0.734825,223566.0,3.1512852763147468,0.0315128527631474
2021-09-27,0.734372,0.803295,0.73083,0.758002,0.758002,238292.0,3.2177152723687623,0.0321771527236876
2021-09-28,0.757999,0.777075,0.705835,0.711121,0.711121,133104.0,-6.184440876571074,-0.0618444087657107
2021-09-29,0.711928,0.777444,0.709003,0.741437,0.741437,147902.0,4.144941623310223,0.0414494162331022
2021-09-30,0.741348,0.769739,0.731987,0.758372,0.758372,108735.0,2.296357446165638,0.0229635744616563
2021-10-01,0.758582,0.839431,0.737719,0.834951,0.834951,131340.0,,0.1006733616141696
2021-10-02,0.834626,0.835822,0.798105,0.801635,0.801635,119713.0,-3.952788434580278,-0.0395278843458027
2021-10-03,0.801208,0.805983,0.722623,0.746518,0.746518,114018.0,-6.82594282633224,-0.0682594282633224
2021-10-04,0.746618,0.748945,0.666968,0.737046,0.737046,142008.0,-1.2820478477615092,-0.012820478477615
