Date,Open,High,Low,Close,Adj Close,Volume,Daily Return %,Daily Return
2021-11-19,0.192051,0.293769,0.192051,0.289997,0.289997,507935.0,,0.5099999479304976
2021-11-20,0.290107,0.355117,0.276286,0.338215,0.338215,1057906.0,16.582847018513853,0.1658284701851385
2021-11-21,0.338119,0.500949,0.338119,0.359693,0.359693,2204949.0,6.380593814603729,0.0638059381460372
2021-11-22,0.359563,0.379557,0.300404,0.327872,0.327872,1098021.0,-8.813754474181165,-0.0881375447418116
2021-11-23,0.327867,0.429579,0.309809,0.40697,0.40697,927480.0,,0.2412655131501492
2021-11-24,0.407154,0.463274,0.352003,0.37494,0.37494,1251632.0,-7.911993987532978,-0.0791199398753297
2021-11-25,0.413015,0.873363,0.410502,0.669486,0.669486,2749913.0,,0.6209726039005847
2021-11-26,0.665949,0.826585,0.576598,0.75184,0.75184,3952003.0,12.897534195561514,0.1289753419556151
2021-11-27,0.751003,0.96301,0.663354,0.897038,0.897038,3304212.0,,0.1944532844742298
2021-11-28,0.897503,1.301478,0.8559,1.18781,1.18781,6334931.0,,0.3234607572342376
2021-11-29,1.187685,1.86314,1.055728,1.857667,1.857667,12399417.0,,0.564107486412643
2021-11-30,1.857583,1.975785,1.471952,1.564815,1.564815,6752410.0,-15.76069548440096,-0.1576069548440096
2021-12-01,1.564815,1.662007,1.216573,1.26713,1.26713,4733644.0,,-0.1902365455341366
2021-12-02,1.267179,1.466192,1.193154,1.216145,1.216145,2197650.0,-4.027371034400035,-0.0402737103440003
2021-12-03,1.21563,1.281157,0.946886,1.099984,1.099984,2276091.0,-9.513256500744465,-0.0951325650074446
2021-12-04,1.099906,1.109017,0.726495,0.752724,0.752724,2775711.0,,-0.3156469734686419
2021-12-05,0.752473,0.860574,0.700483,0.854008,0.854008,1371564.0,13.49350740823924,0.1349350740823924
2021-12-06,0.854354,0.90955,0.59573,0.815584,0.815584,2531809.0,-4.53793158339517,-0.0453793158339517
2021-12-07,0.816312,1.156908,0.809888,1.156908,1.156908,3350299.0,,0.4172375268279775
2021-12-08,1.156952,1.318357,0.987374,1.224368,1.224368,4026770.0,5.827035175184443,0.0582703517518444
2021-12-09,1.224739,1.279909,0.931821,0.964844,0.964844,2888728.0,,-0.2122043962019663
2021-12-10,0.964265,1.058142,0.776093,0.917538,0.917538,2519183.0,-4.845867059366468,-0.0484586705936646
2021-12-11,0.917281,1.061397,0.886396,0.952805,0.952805,1789341.0,3.872750007903794,0.0387275000790379
2021-12-12,0.952679,0.991341,0.94905,0.974902,0.974902,1050920.0,2.332684986233557,0.0233268498623355
2021-12-13,0.974963,0.97518,0.647875,0.679153,0.679153,2708985.0,,-0.3034063856782257
2021-12-14,0.678951,0.745519,0.633963,0.708669,0.708669,2026630.0,4.377046355333452,0.0437704635533345
